Year ,District,PPM
2024,Thanjavur,39.1
2024,Thanjavur,25.4
2024,Thanjavur,13.8
2024,Thanjavur,31.7
2024,Thanjavur,36.0
2024,Thanjavur,20.1
2024,Thanjavur,22.2
2024,Thanjavur,31.7
2024,Thanjavur,42.3
2024,Thanjavur,21.2
2024,Thanjavur,21.2
2024,Thanjavur,18.0
2024,Thanjavur,20.1
2024,Thanjavur,43.4
2024,Thanjavur,33.9
2024,Thanjavur,21.2
2024,Thanjavur,33.9
2024,Thanjavur,29.6
2024,Thanjavur,28.6
2024,Thanjavur,40.2
2024,The Nilgiris,21.2
2024,The Nilgiris,22.2
2024,The Nilgiris,26.5
2024,The Nilgiris,14.8
2024,The Nilgiris,16.9
2024,The Nilgiris,22.2
2024,The Nilgiris,13.8
2024,The Nilgiris,13.8
2024,The Nilgiris,26.5
2024,The Nilgiris,29.6
2024,The Nilgiris,32.8
2024,The Nilgiris,36.0
2024,The Nilgiris,21.2
2024,The Nilgiris,31.7
2024,The Nilgiris,25.4
2024,The Nilgiris,30.7
2024,The Nilgiris,22.2
2024,The Nilgiris,30.7
2024,The Nilgiris,21.2
2024,The Nilgiris,13.8
2024,The Nilgiris,26.5
2024,The Nilgiris,18.0
2024,The Nilgiris,19.0
2024,The Nilgiris,22.2
2024,The Nilgiris,27.5
2024,The Nilgiris,19.0
2024,The Nilgiris,19.0
2024,The Nilgiris,19.0
2024,The Nilgiris,27.5
2024,The Nilgiris,24.3
2024,The Nilgiris,15.9
2024,The Nilgiris,29.6
2024,The Nilgiris,25.4
2024,The Nilgiris,26.5
2024,The Nilgiris,29.6
2024,The Nilgiris,24.3
2024,Theni,24.3
2024,Theni,27.5
2024,Theni,16.9
2024,Theni,25.4
2024,Theni,16.9
2024,Theni,25.4
2024,Theni,20.1
2024,Theni,22.2
2024,Theni,22.2
2024,Theni,24.3
2024,Theni,23.3
2024,Theni,14.8
2024,Theni,27.5
2024,Theni,22.2
2024,Theni,23.3
2024,Theni,23.3
2024,Theni,23.3
2024,Theni,23.3
2024,Theni,25.4
2024,Theni,20.1
2024,Theni,21.2
2024,Theni,13.8
2024,Theni,28.6
2024,Theni,28.6
2024,Theni,25.4
2024,Theni,22.2
2024,Theni,21.2
2024,Theni,22.2
2024,Theni,20.1
2024,Theni,23.3
2024,Theni,33.9
2024,Theni,31.7
2024,Theni,24.3
2024,Theni,31.7
2024,Theni,32.8
2024,Theni,33.9
2024,Theni,33.9
2024,Theni,25.4
2024,Theni,32.8
2024,Theni,26.5
2024,Thiruvallur,24.3
2024,Thiruvallur,33.9
2024,Thiruvallur,39.1
2024,Thiruvallur,38.1
2024,Thiruvallur,16.9
2024,Thiruvallur,29.6
2024,Thiruvallur,34.9
2024,Thiruvallur,16.9
2024,Thiruvallur,29.6
2024,Thiruvallur,47.6
2024,Thiruvallur,41.3
2024,Thiruvallur,38.1
2024,Thiruvallur,34.9
2024,Thiruvallur,34.9
2024,Thiruvallur,41.3
2024,Thiruvallur,36.0
2024,Thiruvallur,36.0
2024,Thiruvallur,42.3
2024,Thiruvallur,33.9
2024,Thiruvallur,38.1
2024,Thiruvallur,44.4
2024,Thiruvallur,32.8
2024,Thiruvallur,33.9
2024,Thiruvallur,48.7
2024,Thiruvallur,50.8
2024,Thiruvallur,32.8
2024,Thiruvallur,36.0
2024,Thiruvallur,31.7
2024,Thiruvallur,41.3
2024,Thiruvallur,13.8
2024,Thiruvallur,48.7
2024,Thiruvallur,42.3
2024,Thiruvallur,34.9
2024,Thiruvallur,24.3
2024,Thiruvallur,37.0
2024,Thiruvallur,39.1
2024,Thiruvallur,42.3
2024,Thiruvallur,42.3
2024,Thiruvallur,37.0
2024,Thiruvallur,38.1
2024,TRICHY,13.8
2024,TRICHY,26.5
2024,TRICHY,25.4
2024,TRICHY,22.2
2024,TRICHY,39.1
2024,TRICHY,16.9
2024,TRICHY,19.0
2024,TRICHY,14.8
2024,TRICHY,20.1
2024,TRICHY,31.7
2024,TRICHY,20.1
2024,TRICHY,22.2
2024,TRICHY,16.9
2024,TRICHY,24.3
2024,TRICHY,26.5
2024,TRICHY,23.3
2024,TRICHY,22.2
2024,TRICHY,29.6
2024,TRICHY,29.6
2024,TRICHY,19.0
2024,TRICHY,18.0
2024,TRICHY,20.1
2024,TRICHY,19.0
2024,TRICHY,26.5
2024,TRICHY,19.0
2024,TRICHY,20.1
2024,TRICHY,28.6
2024,TRICHY,28.6
2024,TRICHY,22.2
2024,TRICHY,19.0
2024,TRICHY,25.4
2024,TRICHY,23.3
2024,TRICHY,16.9
2024,TRICHY,33.9
2024,TRICHY,13.8
2024,TRICHY,24.3
2024,TRICHY,18.0
2024,TRICHY,23.3
2024,TRICHY,15.9
2024,TRICHY,23.3
2024,Tiruvannamalai,23.3
2024,Tiruvannamalai,46.6
2024,Tiruvannamalai,12.7
2024,Tiruvannamalai,15.9
2024,Tiruvannamalai,27.5
2024,Tiruvannamalai,43.4
2024,Tiruvannamalai,38.1
2024,Tiruvannamalai,44.4
2024,Tiruvannamalai,36.0
2024,Tiruvannamalai,49.7
2024,Tiruvannamalai,45.5
2024,Tiruvannamalai,43.4
2024,Tiruvannamalai,22.2
2024,Tiruvannamalai,51.8
2024,Tiruvannamalai,31.7
2024,Tiruvannamalai,22.2
2024,Tiruvannamalai,38.1
2024,Tiruvannamalai,39.1
2024,Tiruvannamalai,38.1
2024,Tiruvannamalai,42.3
2024,Tiruvannamalai,23.3
2024,Tiruvannamalai,22.2
2024,Tiruvannamalai,30.7
2024,Tiruvannamalai,50.8
2024,Tiruvannamalai,46.6
2024,Tiruvannamalai,43.4
2024,Tiruvannamalai,30.7
2024,Tiruvannamalai,29.6
2024,Tiruvannamalai,14.8
2024,Tiruvannamalai,39.1
2024,Tiruvannamalai,38.1
2024,Tiruvannamalai,30.7
2024,Tiruvannamalai,36.0
2024,Tiruvannamalai,28.6
2024,Tiruvannamalai,24.3
2024,Tiruvannamalai,40.2
2024,Tiruvannamalai,43.4
2024,Tiruvannamalai,39.1
2024,Kallakuruchi,33.9
2024,Kallakuruchi,33.9
2024,Kallakuruchi,20.1
2024,Kallakuruchi,32.8
2024,Kallakuruchi,34.9
2024,Kallakuruchi,20.1
2024,Kallakuruchi,22.2
2024,Kallakuruchi,38.1
2024,Kallakuruchi,14.8
2024,Kallakuruchi,24.3
2024,Kallakuruchi,23.3
2024,Kallakuruchi,22.2
2024,Kallakuruchi,32.8
2024,Kallakuruchi,13.8
2024,Kallakuruchi,22.2
2024,Kallakuruchi,26.5
2024,Kallakuruchi,18.0
2024,Kallakuruchi,32.8
2024,Kallakuruchi,18.0
2024,Kallakuruchi,33.9
2024,Kallakuruchi,15.9
2024,Kallakuruchi,32.8
2024,Kallakuruchi,45.5
2024,Kallakuruchi,24.3
2024,Kallakuruchi,27.5
2024,Kallakuruchi,20.1
2024,Kallakuruchi,32.8
2024,Kallakuruchi,20.1
2024,Kallakuruchi,22.2
2024,Kallakuruchi,16.9
2024,Kallakuruchi,25.4
2024,Kallakuruchi,23.3
2024,Kallakuruchi,23.3
2024,Kallakuruchi,26.5
2024,Kallakuruchi,27.5
2024,Kallakuruchi,26.5
2024,Kallakuruchi,33.9
2024,Kallakuruchi,23.3
2024,Tuticorin,26.5
2024,Tuticorin,28.6
2024,Tuticorin,14.8
2024,Tuticorin,34.9
2024,Tuticorin,15.9
2024,Tuticorin,25.4
2024,Tuticorin,28.6
2024,Tuticorin,30.7
2024,Tuticorin,28.6
2024,Tuticorin,25.4
2024,Tuticorin,22.2
2024,Tuticorin,41.3
2024,Tuticorin,25.4
2024,Tuticorin,43.4
2024,Tuticorin,20.1
2024,Tuticorin,25.4
2024,Tuticorin,40.2
2024,Tuticorin,37.0
2024,Tuticorin,22.2
2024,Tuticorin,38.1
2024,Tuticorin,32.8
2024,Tuticorin,24.3
2024,Tuticorin,25.4
2024,Tuticorin,25.4
2024,Tuticorin,25.4
2024,Tuticorin,25.4
2024,Tuticorin,33.9
2024,Ranipet,28.6
2024,Ranipet,23.3
2024,Ranipet,20.1
2024,Ranipet,22.2
2024,Ranipet,16.9
2024,Ranipet,25.4
2024,Ranipet,23.3
2024,Ranipet,23.3
2024,Ranipet,23.3
2024,Ranipet,25.4
2024,Ranipet,22.2
2024,Ranipet,19.0
2024,Ranipet,25.4
2024,Ranipet,20.1
2024,Ranipet,22.2
2024,Ranipet,19.0
2024,Ranipet,23.3
2024,Ranipet,22.2
2024,Ranipet,26.5
2024,Ranipet,28.6
2024,Ranipet,25.4
2024,Ranipet,16.9
2024,Ranipet,31.7
2024,Ranipet,32.8
2024,Ranipet,34.9
2024,Ranipet,30.7
2024,Ranipet,31.7
2024,Ranipet,31.7
2024,Ranipet,32.8
2024,Ranipet,28.6
2024,Ranipet,14.8
2024,Ranipet,23.3
2024,Ranipet,22.2
2024,Ranipet,26.5
2024,Ranipet,15.9
2024,Ranipet,23.3
2024,Ranipet,19.0
2024,Ranipet,27.5
2024,Ranipet,20.1
2024,Ranipet,20.1
2024,Virudhunagar,20.1
2024,Virudhunagar,13.8
2024,Virudhunagar,28.6
2024,Virudhunagar,14.8
2024,Virudhunagar,23.3
2024,Virudhunagar,27.5
2024,Virudhunagar,20.1
2024,Virudhunagar,19.0
2024,Virudhunagar,25.4
2024,Virudhunagar,24.3
2024,Virudhunagar,29.6
2024,Virudhunagar,22.2
2024,Virudhunagar,14.8
2024,Virudhunagar,23.3
2024,Virudhunagar,21.2
2024,Virudhunagar,25.4
2024,Virudhunagar,18.0
2024,Virudhunagar,19.0
2024,Virudhunagar,26.5
2024,Virudhunagar,25.4
2024,Virudhunagar,20.1
2024,Virudhunagar,14.8
2024,Virudhunagar,27.5
2024,Virudhunagar,20.1
2024,Virudhunagar,22.2
2024,Virudhunagar,23.3
2024,Virudhunagar,18.0
2024,Virudhunagar,19.0
2024,Virudhunagar,30.7
2024,Virudhunagar,24.3
2024,Virudhunagar,22.2
2024,Virudhunagar,27.5
2024,Virudhunagar,20.1
2024,Virudhunagar,23.3
2024,Virudhunagar,20.1
2024,Virudhunagar,24.3
2024,Virudhunagar,16.9
2024,Virudhunagar,24.3
2024,Virudhunagar,27.5
2024,Virudhunagar,14.8
2024,Tenkasi,37.0
2024,Tenkasi,28.6
2024,Tenkasi,28.6
2024,Tenkasi,28.6
2024,Tenkasi,33.9
2024,Tenkasi,26.5
2024,Tenkasi,29.6
2024,Tenkasi,27.5
2024,Tenkasi,23.3
2024,Tenkasi,24.3
2024,Tenkasi,23.3
2024,Tenkasi,31.7
2024,Tenkasi,16.9
2024,Tenkasi,26.5
2024,Tenkasi,29.6
2024,Tenkasi,16.9
2024,Tenkasi,21.2
2024,Tenkasi,24.3
2024,Tenkasi,36.0
2024,Tenkasi,36.0
2024,Tenkasi,37.0
2024,Tenkasi,37.0
2024,Tenkasi,34.9
2024,Tenkasi,38.1
2024,Tenkasi,22.2
2024,Tenkasi,22.2
2024,Tenkasi,27.5
2024,Tenkasi,13.8
2024,Tenkasi,29.6
2024,Tenkasi,21.2
2024,Tenkasi,39.1
2024,Tenkasi,20.1
2024,Tenkasi,13.8
2024,Tenkasi,19.0
2024,Tenkasi,20.1
2024,Tenkasi,18.0
2024,Tenkasi,49.7
2024,Tenkasi,13.8
2024,Tenkasi,23.3
2024,Tenkasi,24.3
2024,Tirunelveli,38.1
2024,Tirunelveli,15.9
2024,Tirunelveli,11.6
2024,Tirunelveli,28.6
2024,Tirunelveli,24.3
2024,Tirunelveli,28.6
2024,Tirunelveli,23.3
2024,Tirunelveli,21.2
2024,Tirunelveli,14.8
2024,Tirunelveli,25.4
2024,Tirunelveli,12.7
2024,Tirunelveli,24.3
2024,Tirunelveli,44.4
2024,Tirunelveli,27.5
2024,Tirunelveli,22.2
2024,Tirunelveli,11.6
2024,Tirunelveli,23.3
2024,Tirunelveli,14.8
2024,Tirunelveli,30.7
2024,Tirunelveli,15.9
2024,Tirunelveli,18.0
2024,Tirunelveli,34.9
2024,Tirunelveli,30.7
2024,Tirunelveli,36.0
2024,Tirunelveli,15.9
2024,Tirunelveli,23.3
2024,Tirunelveli,19.0
2024,Tirunelveli,34.9
2024,Tirunelveli,46.6
2024,Tirunelveli,19.0
2024,Tirunelveli,30.7
2024,Tirunelveli,30.7
2024,Tirunelveli,12.7
2024,Tirunelveli,10.6
2024,Tirunelveli,27.5
2024,Tirunelveli,20.1
2024,Tirunelveli,21.2
2024,Tirunelveli,27.5
2024,Tirunelveli,15.9
2024,Tirunelveli,34.9
2024,Tiruppathur,26.5
2024,Tiruppathur,33.9
2024,Tiruppathur,30.7
2024,Tiruppathur,33.9
2024,Tiruppathur,32.8
2024,Tiruppathur,22.2
2024,Tiruppathur,42.3
2024,Tiruppathur,32.8
2024,Tiruppathur,27.5
2024,Tiruppathur,21.2
2024,Tiruppathur,23.3
2024,Tiruppathur,34.9
2024,Tiruppathur,23.3
2024,Tiruppathur,20.1
2024,Tiruppathur,27.5
2024,Tiruppathur,30.7
2024,Tiruppathur,31.7
2024,Tiruppathur,16.9
2024,Tiruppathur,31.7
2024,Tiruppathur,18.0
2024,Tiruppathur,32.8
2024,Tiruppathur,31.7
2024,Tiruppathur,34.9
2024,Tiruppathur,31.7
2024,Tiruppathur,33.9
2024,Tiruppathur,14.8
2024,Tiruppathur,20.1
2024,Tiruppathur,32.8
2024,Tiruppathur,32.8
2024,Tiruppathur,16.9
2024,Tiruppathur,25.4
2024,Tiruppathur,28.6
2024,Tiruppathur,23.3
2024,Tiruppathur,31.7
2024,Tiruppathur,22.2
2024,Tiruppathur,34.9
2024,Tiruppathur,27.5
2024,Tiruppathur,31.7
2024,Tiruppathur,31.7
2024,Tiruppathur,26.5
2024,Tiruvarur,26.5
2024,Tiruvarur,24.3
2024,Tiruvarur,22.2
2024,Tiruvarur,23.3
2024,Tiruvarur,28.6
2024,Tiruvarur,18.0
2024,Tiruvarur,36.0
2024,Tiruvarur,33.9
2024,Tiruvarur,37.0
2024,Tiruvarur,32.8
2024,Tiruvarur,36.0
2024,Tiruvarur,31.7
2024,Tiruvarur,29.6
2024,Tiruvarur,33.9
2024,Tiruvarur,32.8
2024,Tiruvarur,31.7
2024,Tiruvarur,33.9
2024,Tiruvarur,36.0
2024,Tiruvarur,32.8
2024,Tiruvarur,31.7
2024,Tiruvarur,32.8
2024,Tiruvarur,31.7
2024,Tiruvarur,32.8
2024,Tiruvarur,24.3
2024,Tiruvarur,25.4
2024,Tiruvarur,29.6
2024,Tiruvarur,22.2
2024,Tiruvarur,20.1
2024,Tiruvarur,31.7
2024,Tiruvarur,22.2
2024,Tiruvarur,32.8
2024,Tiruvarur,34.9
2024,Tiruvarur,33.9
2024,Tiruvarur,31.7
2024,Tiruvarur,31.7
2024,Tiruvarur,26.5
2024,Tiruvarur,36.0
2024,Tiruvarur,31.7
2024,Tiruvarur,20.1
2024,Tiruvarur,32.8
2024,Tuticorin,19.0
2024,Tuticorin,32.8
2024,Tuticorin,23.3
2024,Tuticorin,18.0
2024,Tuticorin,33.9
2024,Tuticorin,32.8
2024,Tuticorin,13.8
2024,Tuticorin,31.7
2024,Tuticorin,19.0
2024,Tuticorin,19.0
2024,Tuticorin,23.3
2024,Tuticorin,20.1
2024,Tuticorin,22.2
2024,Tuticorin,20.1
2024,Tuticorin,15.9
2024,Tuticorin,27.5
2024,Tuticorin,14.8
2024,Tuticorin,29.6
2024,Tuticorin,31.7
2024,Tuticorin,43.4
2024,Tuticorin,14.8
2024,Tuticorin,31.7
2024,Tuticorin,14.8
2024,Tuticorin,23.3
2024,Tuticorin,19.0
2024,Tuticorin,20.1
2024,Tuticorin,20.1
2024,Tuticorin,20.1
2024,Tuticorin,24.3
2024,Tuticorin,22.2
2024,Tuticorin,31.7
2024,Tuticorin,18.0
2024,Tuticorin,18.0
2024,Tuticorin,33.9
2024,Tuticorin,25.4
2024,Tuticorin,20.1
2024,Tuticorin,26.5
2024,Tuticorin,24.3
2024,Tuticorin,28.6
2024,Tuticorin,22.2
2024,Tiruppur,38.1
2024,Tiruppur,33.9
2024,Tiruppur,38.1
2024,Tiruppur,40.2
2024,Tiruppur,30.7
2024,Tiruppur,25.4
2024,Tiruppur,40.2
2024,Tiruppur,24.3
2024,Tiruppur,22.2
2024,Tiruppur,30.7
2024,Tiruppur,39.1
2024,Tiruppur,32.8
2024,Tiruppur,44.4
2024,Tiruppur,45.5
2024,Tiruppur,29.6
2024,Tiruppur,44.4
2024,Tiruppur,20.1
2024,Tiruppur,42.3
2024,Tiruppur,22.2
2024,Tiruppur,37.0
2024,Tiruppur,25.4
2024,Tiruppur,22.2
2024,Tiruppur,30.7
2024,Tiruppur,31.7
2024,Tiruppur,33.9
2024,Tiruppur,21.2
2024,Tiruppur,44.4
2024,Tiruppur,24.3
2024,Tiruppur,15.9
2024,Tiruppur,20.1
2024,Tiruppur,32.8
2024,Tiruppur,41.3
2024,Tiruppur,26.5
2024,Tiruppur,47.6
2024,Tiruppur,33.9
2024,Tiruppur,27.5
2024,Tiruppur,19.0
2024,Tiruppur,23.3
2024,Tiruppur,36.0
2024,Tiruppur,42.3
2024,Tiruvannamalai,25.4
2024,Tiruvannamalai,20.1
2024,Tiruvannamalai,31.7
2024,Tiruvannamalai,29.6
2024,Tiruvannamalai,34.9
2024,Tiruvannamalai,26.5
2024,Tiruvannamalai,18.0
2024,Tiruvannamalai,29.6
2024,Tiruvannamalai,31.7
2024,Tiruvannamalai,28.6
2024,Tiruvannamalai,33.9
2024,Tiruvannamalai,27.5
2024,Tiruvannamalai,30.7
2024,Tiruvannamalai,24.3
2024,Tiruvannamalai,49.7
2024,Tiruvannamalai,27.5
2024,Tiruvannamalai,25.4
2024,Tiruvannamalai,16.9
2024,Tiruvannamalai,21.2
2024,Tiruvannamalai,20.1
2024,Tiruvannamalai,20.1
2024,Tiruvannamalai,15.9
2024,Tiruvannamalai,32.8
2024,Tiruvannamalai,26.5
2024,Tiruvannamalai,27.5
2024,Tiruvannamalai,20.1
2024,Tiruvannamalai,18.0
2024,Tiruvannamalai,24.3
2024,Tiruvannamalai,22.2
2024,Tiruvannamalai,26.5
2024,Tiruvannamalai,20.1
2024,Tiruvannamalai,23.3
2024,Tiruvannamalai,29.6
2024,Tiruvannamalai,22.2
2024,Tiruvannamalai,29.6
2024,Tiruvannamalai,14.8
2024,Tiruvannamalai,29.6
2024,Tiruvannamalai,31.7
2024,Tiruvannamalai,29.6
2024,Tiruvannamalai,24.3
2024,Vellore,25.4
2024,Vellore,29.6
2024,Vellore,39.1
2024,Vellore,22.2
2024,Vellore,37.0
2024,Vellore,21.2
2024,Vellore,11.6
2024,Vellore,24.3
2024,Vellore,22.2
2024,Vellore,32.8
2024,Vellore,16.9
2024,Vellore,36.0
2024,Vellore,21.2
2024,Vellore,32.8
2024,Vellore,20.1
2024,Vellore,37.0
2024,Vellore,29.6
2024,Vellore,36.0
2024,Vellore,28.6
2024,Vellore,30.7
2024,Vellore,26.5
2024,Vellore,20.1
2024,Vellore,31.7
2024,Vellore,37.0
2024,Vellore,33.9
2024,Vellore,21.2
2024,Vellore,21.2
2024,Vellore,49.7
2024,Vellore,38.1
2024,Vellore,48.7
2024,Vellore,30.7
2024,Vellore,28.6
2024,Vellore,31.7
2024,Vellore,29.6
2024,Vellore,40.2
2024,Vellore,28.6
2024,Vellore,30.7
2024,Vellore,24.3
2024,Vellore,33.9
2024,Vellore,27.5
2024,Villupuram,28.6
2024,Villupuram,32.8
2024,Villupuram,32.8
2024,Villupuram,16.9
2024,Villupuram,31.7
2024,Villupuram,21.2
2024,Villupuram,31.7
2024,Villupuram,30.7
2024,Villupuram,24.3
2024,Villupuram,23.3
2024,Villupuram,31.7
2024,Villupuram,33.9
2024,Villupuram,20.1
2024,Villupuram,18.0
2024,Villupuram,19.0
2024,Villupuram,20.1
2024,Villupuram,30.7
2024,Villupuram,19.0
2024,Villupuram,31.7
2024,Villupuram,19.0
2024,Villupuram,31.7
2024,Villupuram,33.9
2024,Villupuram,31.7
2024,Villupuram,22.2
2024,Villupuram,27.5
2024,Villupuram,20.1
2024,Villupuram,22.2
2024,Villupuram,22.2
2024,Villupuram,33.9
2024,Villupuram,33.9
2024,Villupuram,30.7
2024,Villupuram,20.1
2024,Villupuram,31.7
2024,Villupuram,30.7
2024,Villupuram,23.3
2024,Villupuram,19.0
2024,Villupuram,23.3
2024,Villupuram,16.9
2024,Villupuram,23.3
2024,Villupuram,34.9
2024,Virudhunagar,25.4
2024,Virudhunagar,19.0
2024,Virudhunagar,22.2
2024,Virudhunagar,27.5
2024,Virudhunagar,16.9
2024,Virudhunagar,25.4
2024,Virudhunagar,22.2
2024,Virudhunagar,24.3
2024,Virudhunagar,27.5
2024,Virudhunagar,31.7
2024,Virudhunagar,23.3
2024,Virudhunagar,21.2
2024,Virudhunagar,34.9
2024,Virudhunagar,22.2
2024,Virudhunagar,23.3
2024,Virudhunagar,15.9
2024,Virudhunagar,24.3
2024,Virudhunagar,16.9
2024,Virudhunagar,19.0
2024,Virudhunagar,19.0
2024,Virudhunagar,20.1
2024,Virudhunagar,13.8
2024,Virudhunagar,28.6
2024,Virudhunagar,14.8
2024,Virudhunagar,27.5
2024,Virudhunagar,24.3
2024,Virudhunagar,26.5
2024,Virudhunagar,23.3
2024,Virudhunagar,27.5
2024,Virudhunagar,24.3
2024,Virudhunagar,23.3
2024,Virudhunagar,25.4
2024,Virudhunagar,31.7
2024,Virudhunagar,24.3
2024,Virudhunagar,26.5
2024,Virudhunagar,29.6
2024,Virudhunagar,22.2
2024,Virudhunagar,21.2
2024,Virudhunagar,14.8
2024,Virudhunagar,23.3
2024,Chengalpattu,32.8
2024,Chengalpattu,29.6
2024,Chengalpattu,29.6
2024,Chengalpattu,25.4
2024,Chengalpattu,28.6
2024,Chengalpattu,23.3
2024,Chengalpattu,18.0
2024,Chengalpattu,20.1
2024,Chengalpattu,26.5
2024,Chengalpattu,31.7
2024,Chengalpattu,28.6
2024,Chengalpattu,31.7
2024,Chengalpattu,45.5
2024,Chengalpattu,27.5
2024,Chengalpattu,33.9
2024,Chengalpattu,31.7
2024,Chengalpattu,36.0
2024,Chengalpattu,28.6
2024,Chengalpattu,32.8
2024,Chengalpattu,30.7
2024,Chengalpattu,32.8
2024,Chengalpattu,30.7
2024,Chengalpattu,31.7
2024,Chengalpattu,31.7
2024,Chengalpattu,36.0
2024,Chengalpattu,24.3
2024,Chengalpattu,22.2
2024,Chengalpattu,21.2
2024,Chengalpattu,28.6
2024,Chengalpattu,30.7
2024,Chengalpattu,34.9
2024,Chengalpattu,21.2
2024,Chengalpattu,20.1
2024,Chengalpattu,30.7
2024,Chengalpattu,28.6
2024,Chengalpattu,22.2
2024,Chengalpattu,21.2
2024,Chengalpattu,29.6
2024,Chengalpattu,26.5
2024,Chengalpattu,16.9
2024,Cuddalore,30.7
2024,Cuddalore,22.2
2024,Cuddalore,27.5
2024,Cuddalore,24.3
2024,Cuddalore,24.3
2024,Cuddalore,19.0
2024,Cuddalore,18.0
2024,Cuddalore,16.9
2024,Cuddalore,20.1
2024,Cuddalore,23.3
2024,Cuddalore,18.0
2024,Cuddalore,29.6
2024,Cuddalore,19.0
2024,Cuddalore,12.7
2024,Cuddalore,22.2
2024,Cuddalore,27.5
2024,Cuddalore,23.3
2024,Cuddalore,24.3
2024,Cuddalore,21.2
2024,Cuddalore,23.3
2024,Cuddalore,25.4
2024,Cuddalore,23.3
2024,Cuddalore,19.0
2024,Cuddalore,25.4
2024,Cuddalore,21.2
2024,Cuddalore,22.2
2024,Cuddalore,22.2
2024,Cuddalore,22.2
2024,Cuddalore,20.1
2024,Cuddalore,22.2
2024,Cuddalore,18.0
2024,Cuddalore,24.3
2024,Cuddalore,21.2
2024,Cuddalore,23.3
2024,Cuddalore,22.2
2024,Cuddalore,13.8
2024,Cuddalore,26.5
2024,Cuddalore,31.7
2024,Cuddalore,30.7
2024,Cuddalore,31.7
2024,Dindigul,31.7
2024,Dindigul,30.7
2024,Dindigul,30.7
2024,Dindigul,26.5
2024,Dindigul,20.1
2024,Dindigul,20.1
2024,Dindigul,25.4
2024,Dindigul,22.2
2024,Dindigul,34.9
2024,Dindigul,31.7
2024,Dindigul,26.5
2024,Dindigul,23.3
2024,Dindigul,21.2
2024,Dindigul,25.4
2024,Dindigul,21.2
2024,Dindigul,28.6
2024,Dindigul,23.3
2024,Dindigul,24.3
2024,Dindigul,29.6
2024,Dindigul,38.1
2024,Dindigul,38.1
2024,Dindigul,36.0
2024,Dindigul,23.3
2024,Dindigul,27.5
2024,Dindigul,27.5
2024,Dindigul,25.4
2024,Dindigul,26.5
2024,Dindigul,26.5
2024,Dindigul,27.5
2024,Dindigul,26.5
2024,Dindigul,30.7
2024,Dindigul,30.7
2024,Dindigul,29.6
2024,Dindigul,25.4
2024,Dindigul,21.2
2024,Dindigul,31.7
2024,Dindigul,28.6
2024,Dindigul,20.1
2024,Dindigul,22.2
2024,Erode,26.5
2024,Erode,26.5
2024,Erode,30.7
2024,Erode,27.5
2024,Erode,23.3
2024,Erode,26.5
2024,Erode,25.4
2024,Erode,30.7
2024,Erode,20.1
2024,Erode,26.5
2024,Erode,27.5
2024,Erode,25.4
2024,Erode,21.2
2024,Erode,27.5
2024,Erode,24.3
2024,Erode,36.0
2024,Erode,33.9
2024,Erode,26.5
2024,Erode,21.2
2024,Erode,28.6
2024,Erode,30.7
2024,Erode,31.7
2024,Erode,27.5
2024,Erode,26.5
2024,Erode,15.9
2024,Erode,30.7
2024,Erode,19.0
2024,Erode,30.7
2024,Erode,21.2
2024,Erode,40.2
2024,Erode,33.9
2024,Erode,30.7
2024,Erode,26.5
2024,Erode,34.9
2024,Erode,31.7
2024,Erode,28.6
2024,Erode,16.9
2024,Erode,34.9
2024,Erode,44.4
2024,Erode,34.9
2024,Kanchipuram,23.3
2024,Kanchipuram,28.6
2024,Kanchipuram,22.2
2024,Kanchipuram,27.5
2024,Kanchipuram,32.8
2024,Kanchipuram,22.2
2024,Kanchipuram,26.5
2024,Kanchipuram,21.2
2024,Kanchipuram,28.6
2024,Kanchipuram,25.4
2024,Kanchipuram,25.4
2024,Kanchipuram,20.1
2024,Kanchipuram,20.1
2024,Kanchipuram,24.3
2024,Kanchipuram,29.6
2024,Kanchipuram,25.4
2024,Kanchipuram,22.2
2024,Kanchipuram,30.7
2024,Kanchipuram,26.5
2024,Kanchipuram,22.2
2024,Kanchipuram,22.2
2024,Kanchipuram,22.2
2024,Kanchipuram,28.6
2024,Kanchipuram,24.3
2024,Kanchipuram,22.2
2024,Kanchipuram,22.2
2024,Kanchipuram,19.0
2024,Kanchipuram,29.6
2024,Kanchipuram,18.0
2024,Kanchipuram,23.3
2024,Kanchipuram,20.1
2024,Kanchipuram,20.1
2024,Kanchipuram,33.9
2024,Kanchipuram,29.6
2024,Kanchipuram,29.6
2024,Kanchipuram,18.0
2024,Kanchipuram,28.6
2024,Kanchipuram,24.3
2024,Kanchipuram,27.5
2024,Kanchipuram,26.5
2024,Karur,32.8
2024,Karur,22.2
2024,Karur,21.2
2024,Karur,21.2
2024,Karur,22.2
2024,Karur,16.9
2024,Karur,21.2
2024,Karur,18.0
2024,Karur,15.9
2024,Karur,14.8
2024,Karur,24.3
2024,Karur,19.0
2024,Karur,25.4
2024,Karur,22.2
2024,Karur,24.3
2024,Karur,23.3
2024,Karur,27.5
2024,Karur,16.9
2024,Karur,28.6
2024,Karur,23.3
2024,Karur,36.0
2024,Karur,36.0
2024,Karur,24.3
2024,Karur,27.5
2024,Karur,25.4
2024,Karur,34.9
2024,Karur,40.2
2024,Karur,24.3
2024,Karur,25.4
2024,Karur,21.2
2024,Karur,27.5
2024,Karur,27.5
2024,Karur,30.7
2024,Karur,33.9
2024,Karur,32.8
